David gwa Goliath,1967.0
Kitakaze no Kureta Table-kake,1967.0
Topo Gigio no Botan Sensou,1967.0
Oraa Guzura Dado,1967.0
Kaminari Boy Pikkaribee,1967.0
Hopiwa Chadolbawi,1967.0
Perman,1967.0
Bouken Shounen Shadar,1967.0
Goku no Daibouken,1967.0
Donkikko,1967.0
Kaijuu ga Yattekuru,1967.0
Yoninme no Ousama,1967.0
Kage (1967),1967.0
Adventure on the Gaboten Island,1967.0
Pyun Pyun Maru,1967.0
Cyborg 009: Kaijuu Sensou,1967.0
Speed Racer,1967.0
Genei Toshi,1967.0
Oyama no Taishou,1967.0
Heidi Pilot,1967.0
Princess Knight,1967.0
Skyers 5,1967.0
Ougon Bat,1967.0
Shounen Jack to Mahou Tsukai,1967.0
Band of Ninja,1967.0
Hana,1967.0
The Room,1967.0
Yurikago no Uta,1967.0
Fuuga no Gihou,1967.0
Kyuubi no Kitsune to Tobimaru (Sesshouseki),1968.0
Sasuke,1968.0
Dokachin,1968.0
Kaibutsu-kun,1968.0
GeGeGe no Kitarou,1968.0
Kyojin no Hoshi,1968.0
Animal 1,1968.0
Akane-chan,1968.0
Fight Da!! Pyuta,1968.0
Yuuyake Banchou,1968.0
Wanpaku Tanteidan,1968.0
Cyborg 009 (1968),1968.0
GeGeGe no Kitarou (1968),1968.0
Umihiko Yamahiko,1968.0
Ojiichan ga Kaizoku Datta Koro,1968.0
Okaa-san no Kao,1968.0
Sabu to Ichi Torimono Hikae,1968.0
Youkai Ningen Bem,1968.0
Horus: Prince of the Sun,1968.0
Andersen Monogatari Movie,1968.0
Ni-hiki no Sanma (1968),1968.0
Dororo Pilot,1968.0
Juunin no Chiisa na Indian,1968.0
Amaryllis,1968.0
Hanaori,1968.0
Bucket no Ana,1968.0
Souseiki,1968.0
Ushi Atama,1968.0
Baka Baka Baka na Sekai,1968.0
Love of Kemeko,1968.0
Vampire,1968.0
Minikui Ahiru no Ko,1968.0
Hwanggeum Cheolin,1968.0
Dororo,1969.0
Moomin,1969.0
Kyojin no Hoshi Movie 2: Ike Ike Hyuuma,1969.0
Kyojin no Hoshi Movie 1: Chizome no Kesshousen,1969.0
Doubutsu Mura no Kodomo-tachi,1969.0
Tiger Mask,1969.0
Roppou Yabure-kun,1969.0
Kaitei Shounen Marine,1969.0
Sobakasu Pucchi,1969.0
Jataka Monogatari: Kiniro no Shika,1969.0
Kaibutsu-kun Movie,1969.0
Umeboshi Denka,1969.0
The Wonderful World of Puss 'N Boots,1969.0
Wonder-kun no Hatsu Yume Uchuu Ryokou,1969.0
Ninpuu Kamui Gaiden,1969.0
Otoko Ippiki Gaki Daishou,1969.0
